-354.223617,3.36682
-354.1973193,3.39295
-354.2204404,3.34659
-354.2366387,3.33035
-354.2006923,3.38948
-354.2023259,3.17262
-354.1726617,3.4221
-354.2001275,3.39337
-354.1781274,3.55585
-354.2178508,3.39489
-354.1650038,3.57327
-354.2225174,3.5409
-354.2566725,3.10338
-354.2300244,3.37614
-354.2304404,3.39349
-354.2402874,3.11805
-354.1994062,3.38849
-354.2498951,3.33119
-354.161437,3.57601
-354.2289315,3.38221
-354.230531,3.39776
-354.2059549,3.55442
-354.1702009,3.40475
-354.2236898,3.36729
-354.2008175,3.40839
-354.2148982,3.3996
-354.2364167,3.36971
-354.1896874,3.56969
-354.2233649,3.13275
-354.132705,3.76759
-354.2310839,3.12683
-354.2608658,3.15021
-354.2478813,3.53788
-354.3157742,3.04956
-354.1803477,3.33749
-354.1759068,3.37475
-354.2198199,3.31436
-354.1609539,3.56672
-354.1903851,3.34028
-354.190301,3.3728
-354.2055822,3.32489
-354.2183113,3.30725
-354.2052411,3.34209
-354.1591033,3.57147
-354.2168,3.36357
-354.1806735,3.55591
-354.1708086,3.56646
-354.1857036,3.36657
-354.1781465,3.39178
-354.1883054,3.37043
-354.2127629,3.35848
-354.1988183,3.36974
-354.1622822,3.40645
-354.187857,3.3882
-354.1883363,3.37415
-354.2028085,3.3751
-354.1983088,3.36481
-354.2366386,3.33611
-354.1877622,3.39163
-354.1865459,3.38877
-354.1952708,3.53578
-354.1914731,3.39113
-354.2163946,3.38173
-354.1919672,3.39009
-354.1794995,3.55048
-354.2165232,3.37566
-354.2152783,3.37371
-354.1788918,3.56228
-354.2160852,3.35808
-354.2114542,3.36827
-354.1756172,3.40527
-354.1856932,3.38553
-354.1854511,3.39115
-354.198947,3.38713
-354.1631016,3.57784
-354.2159202,3.29749
-354.178221,3.35474
-354.1686908,3.41695
-354.1900556,3.37738
-354.2200241,3.31336
-354.2071673,3.34147
-354.1940103,3.34115
-354.1733582,3.57568
-354.236881,3.33952
-354.1982186,3.36841
-354.1738474,3.3926
-354.1998626,3.39114
-354.229096,3.29979
-354.2039455,3.32811
-354.2064232,3.39669
-354.1775158,3.35446
-354.1812226,3.41562
-354.1566625,3.59215
-354.2051012,3.32453
-354.2435289,3.31132
-354.217879,3.34401
-354.1713072,3.56233
-354.224989,3.35233
-354.2374384,3.34723
-354.2006187,3.39225
-354.2006274,3.39221
-354.2410155,3.2877
-354.2032583,3.34162
-354.1800758,3.41767
-354.2277204,3.32513
-354.2057752,3.39756
-354.1685428,3.58177
-354.2295167,3.36264
-354.229173,3.37844
-354.2166875,3.37721
-354.2056279,3.55653
-354.2321733,3.3279
-354.2193379,3.3265
-354.184746,3.57795
-354.2307117,3.34597
-354.1973253,3.56627
-354.1851506,3.56306
-354.2375745,3.35441
-354.2131284,3.3784
-354.2253224,3.39519
-354.1993335,3.39217
-354.2127796,3.39001
-354.188953,3.58257
-354.2021031,3.34119
-354.1923459,3.41628
-354.1680841,3.59406
-354.1673279,3.58
-354.1830754,3.36166
-354.2379162,3.3029
-354.1881933,3.35632
-354.2254998,3.30043
-354.1661577,3.40074
-354.2472644,3.33489
-354.1721118,3.38809
-354.1969396,3.3628
-354.185898,3.38826
-354.2270123,3.32449
-354.250501,3.30459
-354.2167768,3.36861
-354.1883257,3.35525
-354.1552766,3.59106
-354.1802555,3.39865
-354.2161304,3.3265
-354.2420052,3.31084
-354.1564671,3.57085
-354.2285299,3.36208
-354.2028701,3.37155
-354.2164445,3.37456
-354.178991,3.56151
-354.231069,3.31629
-354.242867,3.32963
-354.1833025,3.56497
-354.2300658,3.32756
-354.171257,3.57444
-354.1843239,3.56486
-354.2233303,3.35146
-354.1865034,3.38644
-354.2244311,3.34433
-354.174357,3.40518
-354.2141278,3.34202
-354.2508777,3.29177
-354.1783772,3.40331
-354.2265265,3.32515
-354.1547411,3.592
-354.1928121,3.39852
-354.2119944,3.37585
-354.2362541,3.35388
-354.2119075,3.39362
-354.1868441,3.38687
-354.1632953,3.57722
-354.1888376,3.40554
-354.2127504,3.34152
-354.1671879,3.59328
-354.1910654,3.4019
-354.1551973,3.5921
-354.2249496,3.33651
-354.2008934,3.39347
-354.1994438,3.36993
-354.1883167,3.39462
-354.2484092,3.33864
-354.1987109,3.39014
-354.1860055,3.39163
-354.2232197,3.35037
-354.2339701,3.36497
-354.220932,3.34998
-354.2327394,3.35183
-354.1833209,3.40655
-354.196483,3.40834
-354.1842962,3.41029
-354.2292778,3.38028
-354.2060189,3.55606
-354.2167581,3.35984
-354.2371912,3.35039
-354.2133925,3.3909
-354.1992777,3.39033
-354.2253216,3.37717
-354.2126022,3.39394
-354.189616,3.58567
-354.21721,3.3838
-354.205621,3.55685
-354.2051911,3.39838
-354.2049085,3.39581
-354.2135777,3.39302
-354.2128827,3.37308
-354.1874812,3.39431
-354.2131398,3.39112
-354.1891131,3.57169
-354.1893131,3.41282
-354.2251975,3.39553
-354.2132538,3.39828
-354.2361267,3.35169
-354.1883506,3.57063
-354.2126337,3.37422
-354.2014851,3.41146
-354.1958715,3.40513
-354.1950438,3.40604
-354.1834254,3.40988
-354.1719491,3.59998
-354.2353691,3.33372
-354.1861954,3.39023
-354.1979034,3.36509
-354.2279406,3.32419
-354.2048873,3.3688
-354.2021153,3.3582
-354.1676065,3.59345
-354.1798538,3.40436
-354.2322929,3.35126
-354.2315515,3.3499
-354.2440128,3.35023
-354.1704503,3.4066
-354.182222,3.40405
-354.1834989,3.40673
-354.2113749,3.33929
-354.2015803,3.41352
-354.2006514,3.38387
-354.1529809,3.75376
-354.2275592,3.33272
-354.1928272,3.42026
-354.1809547,3.58438
-354.2247014,3.3759
-354.2363894,3.35278
-354.2124943,3.39586
-354.2129383,3.39157
-354.1878226,3.56967
-354.2013593,3.41179
-354.2266948,3.34311
-354.1809596,3.59571
-354.1922152,3.40655
-354.1809007,3.58287
-354.2086398,3.39239
-354.2079977,3.40897
-354.208583,3.41254
-354.1730682,3.60097
-354.1633563,3.74347
-354.1647561,3.38804
-354.1673282,3.52817
-354.1918237,3.39371
-354.1803869,3.55205
-354.1624373,3.40265
-354.1863373,3.35517
-354.1621219,3.56361
-354.1937761,3.30822
-354.161096,3.58839
-354.2036196,3.382
-354.1802172,3.55118
-354.1855212,3.56253
-354.1881496,3.39119
-354.1995758,3.35725
-354.1764629,3.40965
-354.202884,3.3207
-354.1557894,3.60553
-354.1815011,3.39623
-354.1892533,3.57001
-354.2018773,3.3708
-354.1509649,3.56842
-354.2147032,3.35738
-354.2123295,3.37183
-354.1999702,3.38656
-354.2122839,3.38984
-354.1635865,3.58037
-354.1792337,3.55176
-354.2156264,3.38078
-354.1773463,3.38499
-354.2041082,3.39389
-354.1998214,3.39507
-354.1627722,3.403
-354.1635181,3.5659
-354.2104603,3.36553
-354.2119403,3.39396
-354.1762354,3.4021
-354.2124859,3.38876
-354.162984,3.57826
-354.2119816,3.37311
-354.1857188,3.39113
-354.2354906,3.34868
-354.1873931,3.40839
-354.170297,3.40672
-354.1945023,3.40304
-354.1472755,3.60953
-354.1819127,3.40569
-354.1933922,3.4149
-354.2126371,3.39208
-354.1871375,3.38801
-354.1893633,3.57255
-354.2117492,3.36709
-354.2127668,3.39756
-354.1891848,3.40903
-354.201784,3.35699
-354.1810232,3.58249
-354.1572991,3.60564
-354.1922421,3.40221
-354.1841879,3.40699
-354.2085252,3.40671
-354.1728432,3.60112
-354.1837211,3.40956
-354.1510247,3.75433
-354.1761839,3.4114
-354.1883795,3.37554
-354.1761156,3.39492
-354.1840319,3.40396
-354.1971469,3.37328
-354.1595253,3.42504
-354.208782,3.3584
-354.1723808,3.424
-354.1861192,3.39145
-354.189017,3.57016
-354.1889906,3.40922
-354.2009613,3.41133
-354.1756712,3.4102
-354.1889258,3.41073
-354.1894605,3.39664
-354.1828862,3.40238
-354.1712537,3.5858
-354.1720163,3.42324
-354.1716579,3.42398
-354.2106211,3.33955
-354.1525104,3.75536
-354.1774271,3.41442
-354.1842184,3.40448
-354.1726101,3.58772
-354.1849752,3.42352
-354.1607535,3.42597
-354.1511087,3.75419
-354.1731131,3.58676
-354.208125,3.38965
-354.1848091,3.42616
-354.1551058,3.7637
-354.1963165,3.3125
-354.195625,3.31125
-354.1761253,3.54648
-354.223177,3.3057
-354.1916694,3.53913
-354.1931372,3.30059
-354.1774472,3.53581
-354.2210679,3.28233
-354.2080138,3.30463
-354.1769139,3.54557
-354.1827873,3.56081
-354.2172749,3.11197
-354.1957485,3.31121
-354.2457939,3.11893
-354.2329265,3.11608
-354.230963,3.11456
-354.1948945,3.38293
-354.2071435,3.30315
-354.2569802,3.09744
-354.2552778,3.07654
-354.2066169,3.36917
-354.2472729,3.29049
-354.2036885,3.53793
-354.2324663,3.36767
-354.20699,3.30184
-354.22933,3.1134
-354.2546997,3.09689
-354.2664196,3.07895
-354.1915817,3.3681
-354.2221141,3.30319
-354.2217958,3.29176
-354.2206291,3.30408
-354.1910237,3.53405
-354.2446773,3.11747
-354.2431929,3.11625
-354.1925545,3.38453
-354.2060088,3.36403
-354.2051127,3.37047
-354.2340433,3.29665
-354.2456119,3.27408
-354.203491,3.52671
-354.2682004,3.07765
-354.2049939,3.36939
-354.2307451,3.33513
-354.2160446,3.53814
-354.1860652,3.40623
-354.2192968,3.29387
-354.2319939,3.28602
-354.1937439,3.32965
-354.1997926,3.40861
-354.1897524,3.55053
-354.2233448,3.3051
-354.2226943,3.31929
-354.2091155,3.31417
-354.204115,3.54012
-354.2247338,3.38698
-354.1984084,3.40491
-354.1730894,3.56561
-354.215032,3.40012
-354.2324933,3.29784
-354.2073006,3.32056
-354.2248642,3.38594
-354.1927321,3.32931
-354.2122942,3.40689
-354.1876546,3.55534
-354.1896964,3.53886
-354.1958011,3.3108
-354.2463866,3.28761
-354.2207105,3.30614
-354.1895833,3.54856
-354.1995136,3.40784
-354.2245228,3.38834
-354.1870375,3.55646
-354.2028603,3.39703
-354.2310586,3.28291
-354.1938745,3.3288
-354.1852947,3.40286
-354.2305605,3.30203
-354.2239062,3.3866
-354.1872811,3.56744
-354.204464,3.54168
-354.215905,3.54322
-354.2030839,3.55044
-354.2078787,3.56139
-354.2228879,3.31787
-354.2103658,3.31494
-354.1907056,3.54936
-354.2335728,3.30924
-354.2158395,3.55342
-354.2039029,3.54186
-354.212175,3.40641
-354.1877672,3.55622
-354.2151116,3.39812
-354.185772,3.55613
-354.2150256,3.39495
-354.1911942,3.58676
-354.1930118,3.32863
-354.1977883,3.40165
-354.1744412,3.56543
-354.1860307,3.56705
-354.2570056,3.11525
-354.2300399,3.13231
-354.216965,3.37345
-354.1908773,3.40144
-354.2476406,3.28847
-354.2222371,3.31613
-354.2208941,3.30775
-354.2162933,3.54251
-354.2589795,3.12055
-354.2328887,3.36841
-354.2439287,3.11738
-354.2195859,3.38864
-354.2189769,3.37064
-354.244476,3.28771
-354.2312308,3.30319
-354.2499087,3.39157
-354.2118997,3.40608
-354.199793,3.55563
-354.2293726,3.37579
-354.2164573,3.3828
-354.1912455,3.40206
-354.2221696,3.3029
-354.2470213,3.29787
-354.2335401,3.30811
-354.2034591,3.5383
-354.2577079,3.12052
-354.2433596,3.11641
-354.1933607,3.38531
-354.2808077,3.10173
-354.2312203,3.37066
-354.2180892,3.37392
-354.2443851,3.28356
-354.2184608,3.31839
-354.2120117,3.40992
-354.2311893,3.31219
-354.224399,3.38655
-354.1999272,3.55562
-354.2419519,3.13389
-354.2157819,3.37487
-354.1908831,3.40309
-354.215411,3.38543
-354.2473317,3.30648
-354.2468385,3.29799
-354.2290467,3.54243
-354.246175,3.30952
-354.2283131,3.54244
-354.2288201,3.53148
-354.2563521,3.11888
-354.2193601,3.39031
-354.2190783,3.37263
-354.230666,3.37597
-354.2187138,3.31998
-354.2241477,3.4074
-354.2125601,3.5568
-354.199745,3.55653
-354.1897129,3.40275
-354.1837562,3.38942
-354.2413715,3.28866
-354.2048132,3.31973
-354.2408763,3.27592
-354.198117,3.39374
-354.2353171,3.35858
-354.1735139,3.55293
-354.1964027,3.38836
-354.2019012,3.39508
-354.2303488,3.31066
-354.2539928,3.29091
-354.2352102,3.35858
-354.2035836,3.31766
-354.186826,3.55685
-354.2109537,3.39174
-354.1749488,3.53549
-354.2057379,3.30143
-354.2188873,3.29285
-354.2449172,3.27683
-354.1750138,3.53376
-354.2021399,3.52985
-354.190005,3.5273
-354.2029734,3.54037
-354.1812587,3.56592
-354.219989,3.30074
-354.2334802,3.30908
-354.1877011,3.54228
-354.2328195,3.29512
-354.1890069,3.54647
-354.2031016,3.53909
-354.197136,3.39318
-354.1732644,3.55323
-354.2108035,3.38851
-354.1765953,3.40984
-354.2035406,3.31916
-354.2416778,3.27807
-354.1833756,3.38943
-354.2292685,3.28991
-354.1729357,3.553
-354.2115787,3.38855
-354.1859205,3.54437
-354.2111308,3.3923
-354.200905,3.39594
-354.1735827,3.55241
-354.1654079,3.58222
-354.1910798,3.41016
-354.2034944,3.31757
-354.1712388,3.56328
-354.1972739,3.38839
-354.1733516,3.55319
-354.2522538,3.27062
-354.1907236,3.31746
-354.239767,3.2678
-354.1963874,3.3878
-354.2514406,3.11247
-354.2995345,3.05396
-354.2373842,3.34212
-354.2506631,3.09127
-354.1878134,3.38535
-354.2379652,3.32845
-354.2298252,3.30134
-354.265436,3.27303
-354.2473763,3.35681
-354.1912967,3.318
-354.1733455,3.56318
-354.2107531,3.38747
-354.2516488,3.11241
-354.2146249,3.3849
-354.2505705,3.34143
-354.1899357,3.38501
-354.2409862,3.11492
-354.2786825,3.08012
-354.1898109,3.36924
-354.2293486,3.33863
-354.2206726,3.30186
-354.2457051,3.29765
-354.2016071,3.55017
-354.2210295,3.3048
-354.1762378,3.54132
-354.2032854,3.53974
-354.255114,3.11766
-354.1919777,3.38756
-354.2175977,3.37627
-354.2051127,3.37326
-354.2153054,3.30807
-354.2656715,3.25958
-354.2088704,3.39156
-354.2293686,3.29009
-354.1721039,3.5505
-354.223977,3.3881
-354.262823,3.09229
-354.187445,3.38775
-354.2376389,3.33089
-354.213789,3.35325
-354.2170919,3.3099
-354.1852802,3.56504
-354.2232085,3.39106
-354.1751085,3.55102
-354.1879317,3.38857
-354.2234076,3.35813
-354.1871652,3.55766
-354.1973198,3.39324
-354.2022378,3.39759
-354.2313664,3.3126
-354.2233888,3.35733
-354.2172333,3.32127
-354.1992373,3.55575
-354.2107881,3.39614
-354.2203371,3.40315
-354.2191694,3.37268
-354.2470225,3.35568
-354.1695735,3.57099
-354.1981813,3.41176
-354.1982865,3.41363
-354.2147362,3.3257
-354.2198457,3.40164
-354.2195081,3.37259
-354.1833572,3.57318
-354.2108943,3.40969
-354.1998197,3.5468
-354.2015162,3.3952
-354.1920219,3.59105
-354.2183704,3.31791
-354.1972311,3.40427
-354.1876661,3.55979
-354.1997084,3.57012
-354.1987771,3.54663
-354.21127,3.39687
-354.2016721,3.39792
-354.1995101,3.55765
-354.1900834,3.57435
-354.2037099,3.41632
-354.2176986,3.32169
-354.1857061,3.56586
-354.1986197,3.3928
-354.1994829,3.55945
-354.1837419,3.56284
-354.1970376,3.40981
-354.1989876,3.41425
-354.1754711,3.60287
-354.1697998,3.58299
-354.229514,3.30082
-354.2346612,3.35605
-354.20437,3.32118
-354.1848461,3.56507
-354.2101053,3.39163
-354.2142561,3.38406
-354.201503,3.38823
-354.2141788,3.31603
-354.2191078,3.40111
-354.2315189,3.37214
-354.171223,3.58197
-354.1989938,3.40017
-354.1902297,3.40654
-354.2292414,3.31083
-354.1971547,3.5669
-354.2229783,3.39474
-354.1994973,3.55708
-354.2012949,3.39132
-354.1833404,3.58383
-354.1752129,3.5557
-354.2200348,3.27883
-354.2036659,3.52943
-354.2031129,3.55253
-354.207109,3.56023
-354.2161189,3.54268
-354.1746957,3.56537
-354.1971397,3.38226
-354.1903242,3.4134
-354.2056287,3.29765
-354.1739877,3.55291
-354.2118602,3.38587
-354.1911728,3.57437
-354.2320136,3.33279
-354.2286237,3.5416
-354.2300185,3.28916
-354.1997455,3.54529
-354.224685,3.39234
-354.2151466,3.35039
-354.2120865,3.40567
-354.2273098,3.39838
-354.1901664,3.58794
-354.2243649,3.40551
-354.199493,3.55818
-354.1739287,3.56291
-354.1915759,3.57695
-354.2099972,3.39116
-354.2270424,3.40126
-354.2031591,3.41171
-354.2050811,3.32195
-354.1993338,3.56826
-354.1757781,3.55502
-354.2231158,3.39036
-354.171045,3.57213
-354.2105687,3.41009
-354.1750543,3.60513
-354.1980222,3.41307
-354.169848,3.58243
-354.2171754,3.3199
-354.2114786,3.55953
-354.2001393,3.54554
-354.2234049,3.3938
-354.2019696,3.38891
-354.1831459,3.57321
-354.1693651,3.57082
-354.195307,3.40338
-354.1735235,3.42815
-354.2002752,3.39683
-354.2133319,3.30424
-354.1691958,3.57047
-354.1959723,3.4036
-354.2080478,3.40295
-354.1711561,3.5708
-354.1734726,3.5902
-354.1874514,3.42839
-354.1750239,3.42901
-354.1694059,3.5705
-354.1978075,3.36895
-354.1707475,3.57268
-354.1589115,3.77155
-354.2310191,3.14014
-354.2421511,3.13391
-354.2545563,3.13729
-354.2288065,3.15512
-354.2570494,3.12219
-354.255634,3.12236
-354.2414694,3.13474
-354.2274111,3.37377
-354.2109557,3.36692
-354.2618302,3.33961
-354.2289914,3.37985
-354.2111316,3.38797
-354.2576198,3.14431
-354.2829052,3.12609
-354.2414366,3.3743
-354.2690191,3.12225
-354.2669211,3.13876
-354.2253326,3.37037
-354.2276982,3.15342
-354.2662248,3.13596
-354.2250464,3.38741
-354.2290508,3.37444
-354.2215955,3.52773
-354.2409541,3.35734
-354.2054287,3.39199
-354.1995792,3.38532
-354.2057638,3.5409
-354.2687795,3.12307
-354.2604381,3.12387
-354.2238747,3.16657
-354.2664557,3.13927
-354.2372308,3.35439
-354.2628552,3.35385
-354.241994,3.38306
-354.2251758,3.39085
-354.2536081,3.28953
-354.2319,3.32837
-354.1925162,3.41662
-354.2696483,3.31473
-354.2307609,3.39778
-354.2101,3.55575
-354.2802588,3.13988
-354.2499623,3.35602
-354.2542273,3.15942
-354.2669469,3.13913
-354.2378669,3.39033
-354.2360476,3.16783
-354.2062317,3.41661
-354.2419413,3.36573
-354.2379056,3.39424
-354.230778,3.54624
-354.1983606,3.56485
-354.2605405,3.33856
-354.1985782,3.38959
-354.2148126,3.37497
-354.2353706,3.35059
-354.2328237,3.36343
-354.2492415,3.33332
-354.2448681,3.35202
-354.198682,3.38993
-354.1961284,3.40756
-354.2131016,3.39247
-354.20337,3.55713
-354.2119409,3.39088
-354.2250029,3.37633
-354.2415578,3.37869
-354.1869819,3.58181
-354.2539555,3.37907
-354.2415768,3.37801
-354.2471096,3.53201
-354.240881,3.35832
-354.2494413,3.35288
-354.2548136,3.38172
-354.2238339,3.38949
-354.2538433,3.36505
-354.2248925,3.39198
-354.230642,3.54641
-354.2126578,3.39759
-354.1892314,3.57274
-354.2174708,3.39714
-354.2001275,3.4098
-354.196866,3.40584
-354.225209,3.37038
-354.183124,3.40913
-354.2129598,3.3898
-354.1727563,3.60016
-354.2015634,3.41045
-354.2247567,3.39482
-354.2420495,3.38125
-354.2482582,3.35206
-354.2046464,3.55449
-354.21278,3.3745
-354.2304432,3.39549
-354.2112177,3.38849
-354.1949688,3.40533
-354.2122782,3.39241
-354.1883274,3.56986
-354.2324259,3.35161
-354.2606172,3.33398
-354.2566942,3.35081
-354.1866716,3.3907
-354.1826562,3.40462
-354.2127638,3.38908
-354.2270298,3.32422
-354.2017885,3.4141
-354.2300846,3.36709
-354.1694495,3.59229
-354.2276882,3.33342
-354.255628,3.33102
-354.1795358,3.58197
-354.2091694,3.56869
-354.2498918,3.35252
-354.2667883,3.36587
-354.2372556,3.39309
-354.2420845,3.37758
-354.2118525,3.38941
-354.2306935,3.54624
-354.256467,3.31968
-354.2055859,3.41891
-354.222556,3.55834
-354.2099282,3.56845
-354.2086217,3.39239
-354.2490153,3.35482
-354.2083071,3.4119
-354.2131097,3.39194
-354.1718457,3.59983
-354.2137483,3.41038
-354.2266615,3.34338
-354.1649764,3.74315
-354.2049106,3.40501
-354.1811402,3.58252
-354.2250015,3.37652
-354.2087141,3.40966
-354.2380337,3.39561
-354.1897807,3.57173
-354.1803777,3.59555
-354.2658136,3.1399
-354.3010482,3.09734
-354.2111059,3.38915
-354.2522018,3.13649
-354.2481714,3.34944
-354.2499104,3.15304
-354.2086794,3.40604
-354.2829353,3.1485
-354.2669786,3.37878
-354.281662,3.12198
-354.2671833,3.35832
-354.2623033,3.35437
-354.2536215,3.15823
-354.2381318,3.38979
-354.2502782,3.39275
-354.2375679,3.39427
-354.2420553,3.38677
-354.2487119,3.35072
-354.2307333,3.54727
-354.2374614,3.37344
-354.2429555,3.4024
-354.225467,3.39127
-354.2089788,3.40573
-354.2133025,3.39758
-354.2142814,3.56228
-354.2374571,3.39343
-354.264844,3.13805
-354.2613451,3.35072
-354.2378005,3.37373
-354.2076191,3.40503
-354.2493362,3.15315
-354.1964275,3.4047
-354.2181803,3.41878
-354.2370988,3.3791
-354.2206834,3.40756
-354.2376503,3.39991
-354.2143441,3.56211
-354.1935388,3.58444
-354.221093,3.40858
-354.1785131,3.54885
-354.2123719,3.37347
-354.2171016,3.39227
-354.1655376,3.56418
-354.1898581,3.56742
-354.1716205,3.58585
-354.1881462,3.40822
-354.1847893,3.42601
-354.2020228,3.39834
-354.1832049,3.40292
-354.1569433,3.76115
-354.1735389,3.42333
-354.1856249,3.42456
-354.1880987,3.56884
-354.2084507,3.39024
-354.2141379,3.41001
-354.2016463,3.41144
-354.1718387,3.58607
-354.1533292,3.75074
-354.173247,3.58656
-354.2085931,3.39032
-354.2424928,3.15737
-354.2441754,3.16239
-354.2637489,3.12856
-354.2422411,3.15606
-354.2550381,3.15806
-354.2693183,3.14426
-354.2122493,3.40681
-354.2496064,3.38797
-354.2286714,3.54398
-354.2274843,3.39587
-354.2443985,3.2854
-354.2229958,3.31645
-354.1985715,3.40301
-354.2725603,3.29088
-354.2493045,3.38655
-354.2287198,3.54385
-354.2547996,3.15908
-354.2246779,3.40494
-354.2439014,3.16102
-354.2692566,3.14218
-354.240204,3.39492
-354.2413641,3.15494
-354.2122243,3.40191
-354.2170296,3.54247
-354.2279613,3.39657
-354.2330907,3.5504
-354.2045396,3.55431
-354.2485176,3.14354
-354.2569689,3.28556
-354.2474592,3.30728
-354.2246806,3.4086
-354.2731678,3.30311
-354.2495283,3.38733
-354.2413142,3.54021
-354.271084,3.12192
-354.2291064,3.37848
-354.2199529,3.39111
-354.2573557,3.37637
-354.2544044,3.15759
-354.236973,3.40744
-354.2417566,3.54291
-354.2204395,3.40356
-354.2485736,3.35682
-354.2597059,3.35608
-354.1864944,3.55479
-354.1988766,3.41247
-354.227718,3.3979
-354.230378,3.30946
-354.2200154,3.40201
-354.2486558,3.35648
-354.1998053,3.55594
-354.1983746,3.54679
-354.2278706,3.54413
-354.1893541,3.58674
-354.2171815,3.31767
-354.2465034,3.30972
-354.1849401,3.55933
-354.2584594,3.29921
-354.1982109,3.56905
-354.2282613,3.5438
-354.2233382,3.40891
-354.2414839,3.53583
-354.2261438,3.39331
-354.2287763,3.53369
-354.2140777,3.39401
-354.2330914,3.55043
-354.2470392,3.30516
-354.2098779,3.40364
-354.2287695,3.54198
-354.2284071,3.55488
-354.182083,3.56229
-354.2236548,3.39491
-354.1973043,3.41189
-354.1996487,3.55684
-354.1740518,3.60363
-354.2160777,3.41525
-354.2173197,3.32011
-354.1697668,3.5829
-354.211169,3.39102
-354.1996721,3.55903
-354.2001022,3.54675
-354.1974153,3.41049
-354.2281638,3.39811
-354.1920116,3.57737
-354.1860805,3.5657
-354.2310561,3.30212
-354.2205597,3.40272
-354.2613125,3.3564
-354.1880838,3.56929
-354.215976,3.38557
-354.2682878,3.12001
-354.1893284,3.40633
-354.2306316,3.37913
-354.2474652,3.30614
-354.2105164,3.40476
-354.241155,3.54644
-354.2162965,3.55088
-354.2193864,3.3946
-354.2296297,3.31115
-354.1821443,3.58408
-354.2359917,3.39403
-354.1999944,3.55742
-354.2020591,3.39189
-354.2001977,3.57193
-354.2521705,3.15756
-354.2111405,3.41115
-354.2372723,3.40822
-354.2424595,3.15943
-354.2405338,3.39357
-354.2243801,3.40488
-354.2122923,3.5479
-354.2096715,3.4098
-354.2277897,3.40267
-354.2166426,3.56613
-354.1995161,3.57155
-354.2115065,3.4094
-354.2118064,3.56968
-354.1921732,3.57501
-354.1698071,3.56901
-354.1574636,3.76876
-354.1875824,3.42821
-354.1711493,3.57249
-354.1753083,3.59261
-354.2227074,3.36377
-354.2147583,3.37309
-354.2733875,3.33304
-354.2416033,3.35941
-354.2365989,3.36524
-354.2122921,3.39022
-354.2184886,3.1406
-354.2771957,3.09904
-354.2532697,3.11539
-354.2166298,3.15657
-354.2807717,3.1084
-354.2317133,3.14141
-354.2649208,3.1217
-354.2035289,3.38995
-354.2351088,3.36363
-354.2415226,3.35692
